id,prediction
275974,1008.23989257
275987,1809.13595913
275989,1508.7908772
275993,4616.34454679
276006,1151.85512482
276007,4648.07463211
276009,2267.45800312
276018,4315.72362839
276025,1798.50753915
276027,1641.35762092
276036,5041.59572861
276040,2521.55235579
276045,6110.13835717
276050,1765.68530007
276054,5285.67933634
276055,3217.12379085
276059,1754.62896435
276062,1870.82197712
276063,2912.2236089
276064,1004.57484767
276080,3789.23699477
276084,1723.55186284
276085,943.184056167
276086,1779.11305198
276088,3052.48435591
276091,2260.76598727
276092,4982.62258205
276099,2216.3384953
276105,2505.87521087
276106,2332.28359767
276113,3721.22643433
276116,1684.11161845
276125,1233.23112764
276126,2124.36104698
276130,1951.43035669
276138,2486.19528309
276146,3688.63359005
276151,8743.68192791
276152,1766.49730628
276161,1969.45378459
276175,1369.35819121
276192,1546.19299315
276200,2412.37644206
276208,2588.80893116
276219,981.884170984
276220,8497.20199765
276231,1828.52890748
276245,1146.26517326
276247,2568.36223687
276248,1103.59825253
276252,3527.6789542
276255,1565.52376167
276258,1527.41522157
276259,2164.99989324
276261,2306.2813123
276266,1887.40721391
276273,1108.65503251
276294,2696.1100733
276318,2285.56466252
276321,1409.84242726
276324,2047.12454769
276326,1170.24429453
276335,2411.38379866
276340,495.120106198
276344,2654.56155833
276358,2119.66156676
276363,2327.86012947
276364,1525.8100509
276365,5464.84905335
276368,2147.52984617
276374,4634.46637385
276382,2424.75735515
276389,5001.74087704
276397,4268.46748778
276399,2927.84612072
276402,1644.83676596
276403,6589.00761467
276405,1057.75058463
276411,5810.14042017
276420,1713.07164046
276423,1440.78983003
276432,5026.89771498
276434,994.308782939
276437,1122.61001357
276447,2147.16319423
276448,6218.1603357
276449,5435.94635056
276452,2108.61010617
276458,3552.31419919
276468,2674.96689826
276470,1912.32633369
276471,1907.87101192
276475,1293.86214366
276478,3915.31201637
276489,2244.00884382
276494,1674.41095284
276499,1635.0114388
276501,815.121112027
276504,4228.96438654
276506,5508.69870609
276519,2731.05368995
276522,2387.74996414
276523,954.43472041
276526,1525.83284785
276531,5303.35623662
276537,3764.59962773
276538,3464.2582922
276541,1916.26553037
276542,1080.34581697
276544,1447.24770977
276545,1746.91884814
276547,1133.4941407
276559,827.782375831
276560,2016.74902293
276562,1802.57707279
276564,1392.30258306
276576,2472.50711979
276582,1328.80737135
276584,3905.42910761
276588,2133.36012555
276598,5235.53093802
276601,3344.23391942
276613,3435.08704486
276614,1076.46709704
276618,4477.73249695
276622,1191.61399292
276626,1392.88200154
276630,1521.12272328
276632,2219.17813658
276635,1403.80256791
276636,2566.95554751
276644,1339.42911224
276645,1167.82180205
276648,5185.07233493
276656,1744.72559522
276657,2051.0315479
276658,2402.27571314
276661,2602.90474593
276677,3031.57205704
276679,2593.91543628
276680,4458.76155508
276690,2938.21107717
276692,1046.75406351
276696,1371.99448425
276705,1593.92560357
276710,5393.94604325
276713,1692.02296928
276720,2338.78553341
276721,1019.98830977
276725,1954.63723724
276726,2160.48787384
276732,1370.04226297
276750,1667.70299737
276754,3248.30690484
276763,1739.0253201
276766,1514.73973854
276769,4318.19175601
276773,2156.75779245
276777,6441.02337218
276780,6323.78858251
276781,3674.2544695
276788,5132.56421658
276790,1029.65056815
276795,1327.18785518
276797,3840.76903734
276814,1239.51457762
276817,1807.83476724
276822,3431.25310598
276833,1817.62102947
276845,1249.01033114
276846,1737.19512642
276849,1535.12191257
276851,1962.98708722
276854,2594.94152423
276860,1593.94890641
276863,991.794923769
276865,2119.14482185
276867,2608.74351515
276868,876.532998313
276869,4938.79937067
276879,1719.6464608
276882,2948.67445508
276883,4157.27227506
276885,2288.02432012
276891,1950.22933191
276902,3894.64460063
276905,2118.3687277
276906,1393.21650651
276913,7837.65339404
276917,2254.45818803
276923,2331.21994967
276930,3614.83733263
276936,2845.11613954
276939,2774.22776831
276940,1296.91941212
276960,978.358494877
276965,1352.37896936
276968,901.824031827
276974,2585.80222626
276975,10013.6466749
276977,10549.2501524
276981,5226.38820737
276982,1704.36145193
276989,3006.04318196
276992,2200.44816026
276998,4994.05696433
276999,1937.33482369
277005,1143.1302995
277007,2213.83270521
277010,1035.33428826
277013,1528.75358017
277025,1123.39730892
277029,5001.74803421
277034,5066.4125219
277041,3661.32838897
277042,5791.24863476
277047,1339.3109146
277048,923.643987271
277049,1185.46777731
277050,2141.58843626
277055,1271.61611691
277060,1764.62229066
277061,2597.68642597
277078,7767.02822067
277079,2405.03049723
277085,1443.32164126
277086,5645.85609685
277087,2090.20824708
277088,5978.21748841
277089,2171.63629077
277103,2411.32665596
277110,1602.51359579
277113,2012.66224137
277134,2702.92667443
277136,6316.40665821
277141,1140.54085697
277142,2546.95341098
277146,2684.47640353
277149,8420.55583346
277151,1432.56753792
277152,1276.81705918
277156,1444.50925179
277159,1201.46434658
277168,973.09300018
277170,3846.20620045
277171,2142.77426232
277174,1495.19466956
277176,1376.54206755
277186,2288.25597614
277189,1637.60645896
277196,2274.43105251
277199,1833.92536627
277202,2390.72412854
277206,2239.92610248
277210,1970.40328507
277218,9556.28944724
277230,4990.81449746
277231,1186.13483908
277239,3112.13711464
277247,2252.79159727
277257,1518.35520063
277265,930.703453269
277266,1206.00232133
277273,862.521765095
277274,3669.44771083
277277,2953.70528661
277285,1109.27729661
277295,1942.37012438
277309,1178.39177444
277334,1451.66685197
277339,1192.30255264
277352,3710.44074539
277355,4563.72248444
277356,1283.49475644
277361,1043.04239998
277365,1389.36495288
277366,1471.91958231
277375,4107.2633884
277377,4221.27593345
277381,1778.20004244
277383,10604.3431875
277395,3302.62365824
277398,1467.30872243
277407,1501.83978215
277411,11276.1087154
277416,4673.3597614
277419,1592.31721666
277423,4259.05117585
277425,6682.44393569
277428,2837.99064135
277443,1881.13265238
277447,3017.73024161
277448,948.164925026
277460,1226.39213586
277468,2013.25970686
277472,1328.70584804
277484,8337.37383964
277487,1704.89800538
277488,1497.45789871
277491,2221.45277191
277507,1630.61977834
277512,6649.76524662
277518,3274.96028638
277526,1686.67756818
277529,1499.86445919
277530,1980.37213092
277554,5868.11987421
277555,1518.54022226
277563,3942.93794638
277564,2069.95781447
277580,2286.62490095
277584,1558.43448788
277585,2892.95553803
277586,1177.76073004
277587,2899.97305523
277588,1362.67969096
277599,1884.07397995
277606,1399.31342548
277617,1391.45015962
277619,2171.37400099
277623,1888.99813738
277632,6991.61757827
277637,1874.15742199
277639,1277.77694772
277649,1549.40753314
277654,8069.69223274
277662,921.629953769
277663,2029.56156902
277669,1838.46695525
277670,1925.38912442
277671,1917.88713259
277672,1996.24297398
277676,4957.86929045
277677,5126.76828559
277680,3569.23257478
277689,2995.6213726
277698,2406.19187259
277705,8793.10713771
277709,2045.39255189
277715,1857.56297643
277725,5035.04203787
277728,2665.64811785
277732,2192.20961953
277738,1978.40284246
277741,2500.24083315
277744,2137.80830859
277747,4442.65651113
277751,2191.23306308
277754,3543.32973704
277755,2348.35901071
277776,2107.50507648
277779,1887.13004148
277792,2237.98295802
277794,1539.74757001
277799,5102.69134587
277817,3375.56369884
277820,1667.04153617
277832,2357.26946222
277835,1466.36638187
277839,1141.28893477
277841,2986.50716472
277845,2747.61030068
277868,1273.12943872
277875,2846.26514455
277876,2787.40670789
277877,8842.20190406
277878,1785.41752442
277885,1999.78421897
277887,3052.92904531
277894,2119.00328745
277900,1361.61879634
277906,2024.01995925
277910,2052.76204272
277911,2450.88892089
277915,2003.18394203
277921,7586.03046069
277922,1017.09985328
277931,1694.50443302
277933,3078.69621742
277940,3645.4502311
277961,1908.80464164
277968,1656.28035739
277975,1507.64310753
277992,3335.49423705
277995,1702.98102999
278007,2046.06858412
278009,4469.60659034
278011,4157.15279214
278025,3653.65033025
278026,2622.09315735
278037,2645.12360512
278038,4203.08472198
278040,2925.5123332
278069,2923.49221289
278072,2521.7781355
278075,1783.89388078
278080,5468.28043549
278083,2789.11851202
278098,2103.56695816
278102,10251.6719894
278106,4917.91121925
278109,1666.12970243
278113,6046.81713206
278116,1483.14346066
278122,2199.34053121
278126,10265.4829201
278128,2825.20960657
278131,2580.38780308
278132,2916.71007002
278135,783.916707318
278136,1926.73856577
278137,3471.35001631
278153,1353.09590807
278154,2219.93906132
278157,1348.81853618
278161,3153.80455574
278168,2521.58523206
278169,1476.99197748
278170,3027.49804673
278181,979.64675843
278184,2088.27638902
278202,1310.50701507
278206,1782.72818534
278218,2970.3758075
278219,957.949143969
278232,1143.32155812
278236,1376.46898032
278239,2364.51610776
278246,1804.10180207
278247,1500.53295415
278250,3341.05047449
278251,3573.50021212
278257,7945.36028845
278267,3763.17380215
278270,6441.33219261
278272,853.616569266
278278,1341.26778272
278288,1984.23061172
278292,1772.3309977
278295,1236.14529177
278309,2671.65361663
278311,6123.03581282
278312,4447.66763954
278313,1807.17719395
278315,2130.74229975
278317,1478.33343766
278321,1576.58743297
278326,1749.09330001
278331,3002.48020246
278335,1377.18221968
278337,764.348664579
278341,2007.1278986
278342,2711.13584933
278343,1955.53517957
278345,2395.1620566
278348,861.588995898
278352,3837.82605368
278355,2181.46255346
278358,1727.10830313
278361,2598.23810468
278362,2793.896618
278365,1876.11425507
278366,2676.18011842
278370,5539.35983846
278374,1424.49226691
278378,812.424370428
278381,2001.34464013
278385,2098.62515359
278386,7001.4397516
278388,10827.5087094
278391,1179.8321188
278392,4820.51889618
278397,1403.70970192
278399,1915.57599701
278403,2278.69790983
278406,1308.60742028
278411,3833.00399246
278413,2195.11209877
278418,1664.55106372
278421,1960.63773244
278425,893.180819283
278426,2703.1886254
278434,1223.82726714
278444,2978.34306677
278448,1997.05591786
278450,3913.13331245
278457,1880.76337746
278458,1222.02627138
278460,11170.7012942
278464,2770.63488851
278469,1879.16883685
278473,1282.16439145
278477,1084.96252472
278485,2065.39447698
278488,963.804508664
278493,6446.05422528
278494,3569.04151749
278496,2488.26804706
278498,3507.60237214
278503,2146.37045986
278512,2243.80007882
278515,1773.4479701
278521,727.343608862
278533,5501.25592534
278542,1532.91643738
278544,1307.71244939
278548,906.722496123
278550,1018.18415289
278551,1507.98859222
278552,5968.51791797
278553,2191.58854363
278559,1471.87845019
278565,1376.31168653
278570,2568.6057558
278581,1695.92276529
278587,2238.75267602
278594,2914.68002821
278601,3916.01547444
278605,4116.73572856
278606,3966.76633076
278616,2283.93271883
278618,2742.84234139
278633,3446.59540217
278638,4312.92179129
278647,1538.67673262
278650,2005.18006255
278657,6756.6713278
278660,2613.16105211
278663,907.455132468
278664,2463.66616161
278665,1046.34922433
278668,1189.3051477
278674,5917.36993503
278680,2856.05936865
278692,4514.6594349
278695,2090.67464937
278698,5569.14760687
278701,1659.80394628
278703,3568.32917889
278707,2002.53215041
278717,2076.05351908
278725,1690.26876769
278729,3702.30231726
278730,3979.66773694
278736,1712.35237087
278737,7601.181447
278742,5416.56982619
278745,2168.29213242
278746,1668.74434136
278753,1496.23956033
278761,4049.8123944
278762,971.161833712
278763,1745.57680533
278764,2356.27555773
278766,12754.1948057
278772,7903.20622164
278774,11825.5044909
278776,3784.6906973
278779,2516.1802298
278781,2349.60021078
278783,1311.78059861
278795,2609.59430954
278804,848.642521403
278814,1290.28709233
278823,1192.44668206
278840,1336.38080433
278845,1966.58155819
278846,1678.61532951
278850,2999.93055837
278851,6051.33588084
278855,808.879830639
278871,1906.76132046
278872,2047.24733487
278874,8839.59048983
278887,1900.2035035
278892,1315.44277413
278893,10710.2803984
278897,2959.45045855
278906,1617.89795526
278909,2444.74716541
278910,18543.5722036
278912,1297.54035596
278915,4973.9042968
278923,2203.79544278
278924,1936.74561872
278929,802.021373254
278932,451.435291088
278938,3502.94560642
278946,1823.73834854
278948,3868.80995748
278950,2628.25712757
278952,3136.47317589
278954,1833.48747371
278955,3433.97708962
278964,1133.19974735
278971,2482.65783084
278974,3667.930412
278982,1294.96140085
278984,1687.10308402
278994,7116.5232469
278995,2899.07135268
279018,2057.04696385
279019,2460.18021804
279026,2658.64794015
279031,1639.20786185
279045,1036.24144732
279051,7796.93542739
279059,2783.50002398
279062,852.562821763
279074,1353.21207868
279080,1865.19674402
279083,2339.15062437
279086,4049.79839729
279091,1369.30136285
279096,1187.45529068
279097,1498.79639902
279099,1045.28881576
279100,1478.85929807
279102,1497.5511792
279103,1444.10395609
279105,3478.16925013
279110,1065.95139291
279114,3257.55196499
279120,1425.807311
279121,1787.02333736
279124,15607.5580298
279129,2047.35652132
279135,2390.21266542
279139,2547.57187575
279156,2157.89936638
279162,1035.4594593
279166,1728.51712819
279167,1163.73507081
279175,2281.5208585
279187,6080.15554083
279188,1091.37672124
279201,9156.06266195
279202,3354.84255026
279205,1256.946821
279213,2963.33264013
279215,1408.2031167
279219,4455.14064237
279223,3708.7138321
279245,1164.66928649
279254,1625.99102821
279257,4025.79294826
279258,6942.12584126
279266,1476.19777226
279267,1710.61215498
279269,3614.39739912
279271,1250.78127722
279275,6401.02326355
279276,1765.18950134
279289,1088.05298179
279293,1630.08097775
279295,1586.60873402
279299,967.102499461
279301,4605.50011112
279302,1083.04385957
279307,8130.00456992
279308,4252.56333479
279309,1478.43609062
279311,2207.53309849
279316,2008.19238552
279317,1142.70959492
279329,1097.80662964
279330,1417.07552505
279332,1859.45992689
279334,665.817982762
279340,2231.27156299
279342,2314.77946117
279356,2254.35910258
279361,3256.30817598
279362,872.245231536
279365,1146.36179888
279368,10220.406568
279369,756.502790561
279379,5150.4335216
279387,854.214535189
279389,2019.20660754
279396,2863.5726555
279404,1406.07962037
279405,2320.2156689
279413,1718.18199368
279416,3516.84964442
279419,2471.13932408
279420,1208.43511869
279427,7162.78200518
279437,1873.75341456
279440,3829.50241267
279443,7007.94578499
279458,1300.68369173
279459,4232.22545244
279466,5554.36450733
279467,1682.69440123
279468,1493.38933574
279470,1342.36102378
279475,2670.60957186
279476,5064.84335405
279478,1941.86155713
279481,3815.06168339
279482,2602.93709358
279485,2913.05854026
279487,2103.99016089
279491,2829.6069219
279493,1092.30682722
279503,1923.41486996
279504,3222.48525393
279508,1257.33082282
279509,1990.36963126
279511,672.354618994
279517,808.839620834
279518,997.3591845
279526,1939.1495327
279527,943.903592991
279537,2289.25660082
279542,2563.44384281
279543,3136.16106798
279548,1546.27863638
279551,2240.38010041
279553,2149.39428941
279554,2983.17157552
279555,4064.91222808
279556,757.81454604
279563,3502.0165908
279572,1267.94511156
279574,804.654958949
279579,1342.38833753
279582,1435.83618226
279586,2705.95169335
279590,3826.58415118
279593,5017.62468172
279595,1418.16196704
279602,5621.74591225
279606,1609.09358025
279609,6317.55214428
279616,2677.12597331
279619,2402.68524984
279623,3029.16701331
279633,2729.0003149
279635,1825.08832716
279641,1894.92138934
279642,1316.46908633
279651,1144.00646237
279662,2967.1152768
279668,1134.39128012
279672,2102.62638473
279675,1748.41561413
279684,1747.55603347
279692,1189.96983727
279693,2035.53164733
279697,4966.47081124
279705,2289.1058932
279713,2579.43555522
279714,3519.23809676
279719,926.8878629
279723,3847.50641282
279732,1808.09033274
279734,2022.43292911
279735,2184.66279712
279736,1395.85375193
279758,4463.65199566
279760,4603.26212892
279762,7634.31462264
279764,3716.65694132
279767,11145.3119459
279775,1565.79732077
279780,1902.95770137
279783,2182.84820562
279786,7565.7253335
279791,1500.27430208
279792,3148.11969873
279793,1434.98409858
279796,4402.74711101
279799,3033.44775671
279800,7643.24842495
279801,1416.02995454
279812,1850.29362205
279821,1119.52810571
279824,1346.27843333
279829,3174.56019155
279834,3144.31903941
279846,910.665060594
279848,1683.47255933
279849,943.350125911
279857,2631.89448303
279858,3179.55478049
279871,978.761753062
279873,1486.4905116
279875,1496.59366389
279878,2791.53024059
279881,2537.74247811
279897,1555.2970689
279903,2749.10735921
279907,3772.07171385
279912,1487.61792037
279917,2705.66574972
279919,3719.96029083
279920,1651.12272481
279923,5031.16354307
279926,2918.67490019
279928,2123.76910617
279933,1794.51077406
279958,1465.49525305
279959,2804.90495486
279965,1731.32450508
279970,3348.27949449
279976,1874.23739353
279979,1594.05536338
279987,5101.08668921
279992,840.342416599
279993,1188.28632416
280003,4545.65682914
280005,1252.1107354
280008,1869.12565872
280024,1392.50863765
280026,1400.99264898
280034,3907.52532343
280038,2371.99810414
280039,1367.56447652
280041,4160.25306462
280045,706.027045468
280046,1203.46377081
280047,4290.2650893
280048,829.032156611
280051,1153.06385855
280060,3717.5132606
280064,1963.90766427
280070,4734.17639243
280081,4456.5595273
280086,2656.16989918
280102,3160.85822866
280103,2012.69503565
280108,1222.14698244
280110,3019.68412067
280111,1840.5135485
280117,1480.8123835
280119,1020.73817976
280124,996.557086322
280138,2736.38649745
280141,2502.72122891
280149,2333.4843197
280160,3384.14385757
280161,2085.67959434
280166,2736.49569801
280172,1830.84400729
280174,1502.7224522
280183,4688.17015615
280184,3459.59837782
280185,2648.22808073
280187,1901.28567229
280189,4863.14082282
280198,1735.07193225
280200,2321.12594849
280205,2488.11513057
280206,2905.23840983
280213,2644.57059703
280216,2564.03105969
280218,2015.68583982
280228,4924.71387549
280229,1630.31392769
280237,1050.38218078
280242,2113.7777555
280244,3063.50486343
280245,2437.52676049
280247,1496.62367868
280248,2811.75402158
280250,5122.26540367
280251,877.948210889
280260,6851.12987988
280278,1570.23495423
280282,1258.91861493
280291,1051.83556277
280293,2764.31134189
280299,2699.27041479
280300,7713.54959019
280303,1540.19663023
280305,2308.38667348
280314,3277.16730128
280324,1881.04417301
280325,1924.22463185
280326,3111.14802205
280331,5746.89025392
280337,1515.14710103
280343,1088.53851638
280346,1652.99236189
280351,4049.71010247
280352,3064.77068505
280370,13860.7901698
280374,2376.17708444
280375,5776.1797164
280376,2758.8443752
280389,2250.44758109
280394,1262.51513674
280404,11817.7018358
280411,3015.82380944
280415,1736.85453714
280426,3453.27797493
280428,2608.2381843
280430,2107.74774033
280432,766.56763248
280441,5058.35039519
280443,5117.94277533
280444,3026.90043877
280455,1910.93872247
280461,1734.93477221
280464,1255.23343437
280467,1727.97803749
280471,4503.94483625
280475,762.58657254
280476,1739.7039854
280478,1241.77777544
280491,1670.24984718
280494,1703.68547504
280498,3294.37542422
280499,1587.80699671
280501,2235.29612581
280503,3151.11604535
280510,3026.42106695
280516,4085.35893932
280521,1333.62273804
280532,1327.93454796
280539,1172.44364963
280540,2205.27446808
280554,1519.21567774
280560,1045.96291176
280564,1014.68486624
280574,6639.46030594
280580,1321.11399359
280583,1817.42051664
280588,2783.40922719
280590,3061.37208449
280594,1437.31820421
280603,1719.72286823
280607,3192.41208551
280614,1305.8008035
280615,893.222437619
280621,1354.3301857
280623,1075.37572388
280624,3100.04549095
280627,3081.51745564
280633,1814.22066888
280635,2304.38247013
280636,4816.06525686
280639,2249.47414528
280646,4434.90397119
280656,1815.45586794
280664,3061.10910948
280665,2101.51200065
280667,1633.92026181
280675,949.974745096
280677,996.10803935
280683,2291.69637633
280690,4427.88661962
280695,2024.50379805
280703,1676.07789415
280710,4529.7991309
280713,5500.32647764
280717,5404.08179117
280724,1997.63910397
280730,2064.016888
280732,1464.9654743
280740,3440.91421085
280741,814.162152208
280742,1344.30534921
280744,867.991151436
280746,4552.38285171
280748,1058.98745624
280749,3136.49004004
280755,6415.93254555
280756,4366.11333034
280763,1212.23702911
280764,1221.94816854
280773,2341.1352371
280774,1880.5341426
280780,2287.62488958
280784,1415.86829444
280798,1033.21317839
280804,2725.82084251
280807,1134.44107479
280813,5215.50122807
280823,986.52167513
280826,845.010921471
280831,2331.74207527
280832,869.273879935
280841,7960.98722163
280842,2274.44790026
280844,2165.71331855
280853,1087.53802509
280855,1019.9890799
280857,1360.13601252
280871,6674.84948235
280876,2599.22609076
280882,1941.5738675
280886,2220.66561971
280892,971.08648409
280908,2589.14687607
280914,1087.63042104
280923,1232.40106975
280926,810.132726417
280930,2005.03793267
280935,1429.40193423
280940,2073.45754989
280942,947.439497796
280945,1362.33282849
280949,3135.82850485
280955,4012.06412891
280956,2798.58021083
280962,2302.40532764
280972,2938.44613571
280977,945.69896471
280978,1891.58554597
280985,2775.71934027
281008,3648.94939931
281013,1546.01479681
281014,1387.89514664
281025,5239.3227866
281027,800.256887737
281028,2999.2776535
281030,7046.31710171
281036,3290.40252992
281040,4784.56665531
281064,2733.62090208
281065,9770.52418145
281066,1393.39214374
281070,3114.89553815
281072,2872.85086191
281079,2241.84753892
281080,2389.62653167
281082,2030.99335837
281083,3587.26572719
281114,892.993902235
281115,2070.02631316
281116,2100.97623424
281129,3757.52078029
281136,2303.55880125
281146,2721.95016998
281152,1411.75954057
281156,1237.81918671
281157,1205.93660227
281163,5721.89636565
281165,3928.82621446
281169,1976.20638417
281173,1468.97155329
281183,1225.08624648
281193,2639.27033766
281199,5823.64899517
281203,2376.42361473
281208,3151.00108192
281214,3218.30417597
281215,1972.21200699
281219,3747.12754822
281226,2081.46465291
281241,13525.0880799
281242,3268.01453315
281247,1582.34577151
281248,1318.65804217
281254,3667.90666763
281256,1323.05815427
281262,5935.9620249
281263,1531.99160139
281264,1767.68858827
281266,1186.53316994
281267,1540.60703174
281273,2369.79223569
281275,872.828330336
281285,2006.822416
281291,1684.96473785
281296,1587.24159928
281301,1746.06813145
281308,1055.01791531
281313,1559.71459058
281316,3970.03040849
281319,1381.77871891
281328,2363.70734186
281329,2194.69645775
281333,3032.02726753
281334,2803.26429895
281339,1803.71877181
281347,2953.68122677
281350,1822.75697191
281352,1499.95848257
281369,970.328686072
281380,1518.83421996
281381,2205.6738376
281383,1039.28316893
281393,4360.93028918
281394,2232.10233866
281401,1895.73512189
281409,975.130766197
281410,6772.4826929
281412,2302.44777389
281416,1311.75779983
281419,7315.16658134
281423,754.04602372
281425,1200.62865387
281431,8786.05093129
281442,2103.04253391
281452,1792.83254822
281454,1890.67998031
281455,3721.28625245
281457,3148.96120488
281459,1501.62926487
281463,1681.24630183
281468,921.387026185
281471,951.484871502
281472,2551.63243297
281482,2218.90245615
281484,5949.90327406
281487,1614.8176465
281488,4199.86250717
281489,3552.14301183
281499,1435.89998052
281503,1359.38231928
281507,4798.75162529
281523,2697.58522862
281529,1538.86238191
281564,5799.20064733
281570,1171.43705664
281575,1484.3499894
281580,1624.79898355
281587,877.731324703
281592,1511.39640126
281595,1210.26058853
281601,1426.00176059
281622,543.599630437
281625,2343.46681225
281638,1171.73656983
281639,2119.79504703
281646,8089.72195843
281649,3141.86004583
281651,1533.25015225
281673,5394.13981902
281678,1214.4252742
281681,1154.18439392
281682,1879.52404471
281692,1813.51532907
281693,3348.23212193
281695,2421.23679203
281702,2041.23156932
281716,1254.05912163
281718,7575.115227
281722,5386.40569256
281724,1620.61898386
281726,1033.71944727
281730,2596.12160368
281732,3945.30745314
281736,1672.7444945
281737,6401.98189759
281744,909.280374817
281751,4784.23706302
281755,1453.37435528
281757,4062.61663442
281758,2758.86357892
281762,3956.17532407
281763,10825.9159118
281766,1309.18460743
281768,1852.68525497
281769,1773.00105678
281774,2169.73104497
281781,3054.21328648
281787,3404.71200414
281792,1935.89169087
281793,1908.21873161
281794,2101.89980001
281809,1672.10455602
281813,2413.28594139
281815,918.768519364
281822,14153.1381217
281825,2783.4946171
281827,3291.92779782
281828,7494.16686239
281834,1185.67539556
281836,1288.137212
281838,3031.3945666
281843,1759.95567439
281848,3296.52191611
281850,3185.02440792
281852,4400.67318027
281859,3405.94752309
281862,1887.20629604
281864,1221.57523624
281872,1511.02752633
281883,1403.83720175
281885,1739.50496549
281889,1670.28880579
281900,7499.36785995
281910,2714.16988811
281915,1114.77384526
281918,3086.653014
281920,1081.646032
281927,3007.50400044
281933,1882.46068242
281940,4705.99050088
281947,1466.36739161
281951,3881.95410979
281962,2783.11464732
281964,1975.05655139
281965,1835.90998506
281967,5475.72189141
281971,2949.56519768
281972,2860.04682813
281974,1476.45163421
281983,19057.5099401
281992,1190.59780796
281996,3870.94833808
282001,3982.57425387
282012,1880.23129912
282030,1258.29426285
282036,2440.72409085
282037,2961.71994923
282040,1327.22820675
282041,2276.99021109
282048,3067.32126431
282050,8368.58467392
282051,2446.15263548
282061,4705.35774682
282063,8395.00203343
282066,1524.5603384
282077,6711.7528881
282089,2700.38045135
282090,1762.44275304
282093,1327.18930584
282095,11507.6357329
282098,2898.04458304
282108,2865.34794778
282118,1457.2768173
282122,7514.08207532
282123,1911.02991456
282137,2757.48749241
282140,1481.74137723
282147,925.30528093
282154,6417.6601536
282160,1508.94181422
282165,1775.79565184
282168,3034.97444616
282172,9601.28141463
282176,1405.48655868
282179,1786.64397055
282192,2747.50979091
282196,2297.65228869
282200,13151.8846501
282204,2304.65538748
282209,2985.29814696
282214,2584.35767042
282217,1007.42096766
282233,1141.90696528
282238,2069.57964333
282240,1309.25885882
282245,5726.11447122
282265,1059.7209456
282266,5262.3700555
282291,5511.92440855
282292,2588.30196695
282294,4300.06158744
282295,2715.75307828
282298,1406.95775152
282301,1298.04784263
282304,1404.16198124
282305,3985.49491779
282310,2292.12816202
282316,1042.54874982
282318,1220.40424946
282322,2624.24776198
282323,715.793528157
282325,2562.09099815
282326,1166.37731608
282337,1992.92037606
282339,2880.54519956
282350,3471.02605283
282357,1460.33313765
282364,2435.41751017
282380,1654.56106308
282383,3115.56682965
282384,3599.70950715
282394,1230.9934826
282395,2879.48300941
282397,1334.68756381
282399,3382.41020368
282407,6169.14759461
282410,1273.81334062
282414,1291.62219612
282417,4134.80988441
282419,874.110297063
282422,1426.36013735
282423,2076.4348914
282425,8903.03083584
282426,1303.89128965
282430,1673.34822262
282432,2776.90228685
282433,688.63154813
282435,2525.61182416
282441,1851.78881719
282444,1147.10214106
282445,1221.37514845
282447,802.267819582
282452,1546.18592077
282455,2605.42762995
282476,719.299380102
282477,2068.48274224
282481,5416.49460702
282487,3104.81602955
282491,3944.6435507
282498,1897.61618035
282505,2300.17900038
282509,872.677344668
282510,5732.86858088
282512,3094.81528657
282523,3900.30122387
282540,1873.72499752
282563,761.569328843
282567,1815.41553429
282568,2805.11266623
282570,1699.39601431
282572,1135.32535508
282574,3506.91507173
282576,1154.02289111
282577,1270.40286899
282579,1464.33970303
282580,2401.97222528
282581,2076.13019219
282582,8000.79230281
282587,1951.03757417
282588,1867.45483946
282589,861.81560865
282597,1536.72053634
282612,2002.37319855
282614,1229.35813251
282621,1934.43316725
282627,8216.60038798
282630,6085.84802422
282631,1416.45555474
282635,3333.03052564
282640,2345.55127706
282645,1672.34826992
282654,1740.47701521
282655,2084.19731691
282657,3678.24952885
282661,3792.81940479
282664,1452.76118172
282667,1268.31414285
282668,1517.21879765
282674,1271.51547643
282677,1759.48410232
282679,1218.32729666
282686,2845.67681853
282695,778.587225234
282697,2298.93715334
282702,8003.6585384
282709,1123.30132921
282710,4462.07061668
282715,1080.00257171
282718,1333.99957574
282730,7166.92893796
282740,1649.49089698
282745,2337.29077571
282748,1960.58471568
282749,11975.4852761
282753,1654.08922747
282756,1807.06117906
282763,2114.91174136
282765,4903.98588315
282772,2331.80607933
282774,3792.487365
282775,1065.15856093
282783,6064.2001466
282790,6455.11862919
282795,3295.64095028
282799,1257.2855268
282802,2912.85661834
282805,1443.19308604
282807,1668.69848075
282809,1085.21133348
282810,921.829809211
282819,2806.94351127
282820,2201.77908639
282826,6019.78528161
282827,1019.64324233
282834,1507.93821064
282835,1624.27201095
282837,5273.91017103
282838,1470.51663497
282839,1615.68591999
282849,2889.05867592
282850,2466.5285904
282855,4372.21300825
282863,1693.5529665
282864,828.425466147
282872,785.126652707
282875,2661.32770114
282878,1262.33948409
282880,904.782198611
282887,2174.39062141
282900,2189.79115072
282908,2701.35365151
282909,1309.43742174
282911,2349.92509796
282914,1277.42797602
282923,1954.74022436
282924,1493.27058769
282937,2116.18745385
282938,1483.68729676
282942,1963.21957384
282943,4099.31189866
282951,1732.92775055
282952,4972.69159758
282957,928.237531628
282961,2151.71183791
282967,1795.11518666
282982,3938.37262545
