id,loss
248535,2562
248537,1040
248538,804.2
248541,2006
248544,1281
248546,5383
248555,832.3
248561,2431
248568,970.6
248571,1904
248576,4211
248580,1457
248592,1555
248597,1811
248606,3206
248608,2399
248615,2092
248620,2915
248625,1473
248631,1309
248639,1553
248642,3582
248646,1013
248648,4211
248654,1526
248660,1368
248661,3273
248663,2032
248666,1441
248668,753.4
248669,2284
248672,1890
248679,2006
248680,3323
248681,1.024e+04
248684,5153
248687,1156
248692,2751
248697,1313
248698,1638
248701,2399
248709,1079
248714,9729
248716,5913
248719,6897
248720,4826
248737,1068
248745,1677
248754,4844
248759,1044
248760,1754
248763,1746
248765,5913
248768,4211
248780,1677
248791,1677
248796,7711
248799,1114
248805,1526
248806,3082
248809,3727
248812,2408
248816,5153
248824,5517
248829,5386
248843,1013
248852,1450
248853,2947
248860,1526
248862,5153
248865,3875
248873,2281
248874,3467
248879,2766
248886,1638
248890,1553
248895,2801
248896,777.2
248901,1044
248911,2801
248913,2947
248920,1363
248921,1614
248922,4582
248924,1163
248925,1526
248927,3715
248930,1553
248931,1079
248933,1811
248938,1363
248943,832.3
248947,1754
248954,1262
248956,1305
248968,1450
248971,911.2
248981,1610
248991,804.2
248995,1638
249000,1363
249007,2309
249010,680.1
249015,2431
249016,1191
249021,2562
249025,1731
249036,2206
249038,2006
249043,1929
249046,3057
249047,5319
249048,2431
249055,753.4
249062,2672
249063,3206
249064,2193
249069,1553
249070,2751
249080,2562
249092,5153
249103,2115
249104,1610
249107,1526
249112,2120
249113,1013
249115,1013
249129,8189
249131,1220
249133,1811
249140,3044
249143,937.8
249151,3370
249169,2092
249173,753.4
249176,970.6
249179,1890
249188,2266
249190,1473
249193,3875
249195,1262
249201,832.3
249202,3044
249205,850.4
249210,2120
249212,1393
249216,2193
249219,1.083e+04
249233,911.2
249249,1610
249260,3013
249265,2947
249272,1013
249274,1851
249275,2032
249281,2399
249287,3141
249291,2947
249294,1610
249295,924.1
249297,1163
249298,3141
249299,1262
249301,1450
249305,1300
249307,1553
249310,911.2
249322,1662
249329,5828
249335,1614
249338,2814
249343,1441
249348,5368
249354,5517
249356,1441
249357,1890
249363,1114
249365,2266
249368,1079
249370,1555
249372,1339
249374,1614
249378,2878
249379,1262
249383,2597
249384,2092
249385,2562
249389,2597
249392,1441
249400,3875
249402,1163
249406,3715
249411,2092
249417,1553
249422,1262
249423,1526
249431,1114
249439,435.2
249440,1368
249446,6897
249454,1441
249456,5517
249458,2206
249460,2242
249469,2619
249471,911.2
249485,1220
249488,1163
249490,866.6
249491,2766
249496,3044
249499,2120
249500,2092
249502,3632
249506,5386
249508,3141
249512,4582
249519,798.5
249526,970.6
249528,1013
249536,2266
249538,4582
249542,1754
249549,2947
249551,2284
249559,2120
249561,1811
249563,1865
249564,3402
249567,6255
249568,1691
249569,1677
249577,1814
249581,2399
249583,1457
249590,777.2
249593,1342
249596,6255
249597,1.083e+04
249602,4211
249603,1305
249609,1677
249614,2751
249615,5828
249623,1865
249625,1.083e+04
249632,1441
249638,1638
249640,2092
249651,8491
249663,2408
249664,2120
249668,5319
249673,1754
249676,1840
249686,2266
249699,1040
249719,4574
249724,2947
249728,4332
249730,3044
249738,3044
249744,5828
249747,1774
249749,4048
249751,1851
249754,5828
249758,4211
249759,4369
249763,1814
249767,1313
249773,1262
249775,1079
249780,1904
249794,4826
249795,1731
249801,1610
249803,4702
249832,1044
249837,2562
249838,911.2
249844,2037
249851,1638
249853,3141
249856,1339
249866,1526
249870,1342
249875,1677
249876,1969
249888,2562
249892,2006
249893,5153
249894,5048
249899,1638
249904,1262
249905,1754
249906,1044
249937,1555
249938,4085
249943,2947
249951,1013
249954,1300
249955,1067
249957,5517
249959,2266
249964,1013
249965,1220
249967,1101
249968,6255
249975,2554
249983,6684
249987,1754
249990,1013
249995,3618
249996,2120
249997,1619
249999,3632
250007,1262
250009,3370
250017,5319
250023,1441
250024,8491
250029,1677
250031,787.5
250035,1614
250037,832.3
250039,1450
250048,3323
250049,911.2
250053,753.4
250054,1890
250061,2242
250064,911.2
250067,4211
250070,1811
250074,2284
250078,1890
250079,1754
250081,1079
250089,4211
250096,2092
250097,2408
250101,1163
250109,4369
250110,6475
250126,1174
250134,2092
250142,1811
250145,3715
250146,712.1
250147,1441
250153,2242
250159,3273
250171,1851
250172,1860
250174,1220
250185,1450
250208,4034
250211,7711
250216,1860
250217,4369
250218,1441
250233,3206
250237,3715
250238,4582
250244,1114
250252,5319
250254,1638
250255,850.4
250258,1613
250259,1262
250264,2947
250274,5319
250278,1731
250279,1368
250284,1013
250288,4582
250292,1220
250299,5616
250301,1553
250307,2206
250310,1457
250319,1220
250321,576.9
250322,2284
250326,1969
250328,4702
250332,1929
250334,5913
250336,1441
250348,2092
250350,2037
250351,3875
250353,6027
250369,1044
250393,3273
250397,3715
250399,6255
250402,3582
250403,3730
250405,4048
250408,2284
250427,3141
250429,1393
250430,1610
250431,1441
250432,4211
250433,1553
250439,2766
250442,898.7
250445,6027
250454,3323
250455,1441
250462,3715
250463,4048
250467,1220
250482,5319
250488,937.8
250494,2890
250498,1156
250499,3467
250500,706.1
250513,3082
250516,2562
250523,3467
250535,1450
250538,1262
250541,1613
250542,2597
250544,2408
250545,3206
250548,1163
250549,4211
250552,1174
250553,1450
250558,1526
250569,5319
250578,3141
250584,2120
250585,2661
250587,3467
250594,1441
250601,2266
250603,3273
250607,3875
250610,2701
250616,1262
250618,1368
250623,1526
250624,1114
250627,1774
250630,3632
250631,2766
250641,1526
250647,1.083e+04
250653,1638
250659,2206
250670,5616
250672,1811
250673,2431
250680,1890
250682,1457
250685,1457
250688,2266
250689,3323
250695,1017
250696,1013
250698,1638
250708,1586
250709,2766
250712,2092
250716,2522
250737,6684
250743,9227
250754,3141
250760,1040
250762,4369
250764,5162
250769,1114
250771,3632
250777,1.083e+04
250781,1814
250785,2399
250787,2206
250788,1677
250791,4582
250798,1393
250802,777.2
250813,2120
250816,3946
250819,2006
250821,2092
250828,2399
250835,2947
250836,2266
250841,3206
250844,7711
250845,4470
250847,1613
250851,1174
250854,9227
250880,1553
250887,1553
250888,1677
250890,1754
250893,4369
250896,1553
250903,2431
250911,1677
250916,2092
250924,1811
250927,3632
250931,3141
250935,2006
250940,2006
250946,2037
250948,1731
250951,3206
250953,3141
250958,970.6
250964,4844
250968,2619
250970,1044
250974,1614
250979,1013
250991,8189
251000,3323
251001,2597
251010,1393
251011,1929
251015,2597
251017,1262
251021,2399
251022,1393
251023,1526
251025,1049
251027,4574
251029,1614
251034,1526
251036,2890
251038,2037
251044,2751
251048,2408
251056,4826
251057,2947
251059,937.8
251062,2562
251063,1163
251065,2206
251071,2242
251073,2314
251074,1814
251076,2120
251085,2801
251089,2701
251090,1811
251094,2032
251096,1613
251098,3141
251115,3082
251118,1262
251123,706.1
251128,1013
251132,1811
251133,2242
251137,753.4
251144,712.1
251147,1114
251149,6475
251150,1969
251158,3875
251160,2562
251164,4826
251166,5139
251173,1300
251175,850.4
251179,1662
251186,2006
251188,2562
251192,911.2
251193,2701
251194,1262
251195,6255
251209,1697
251210,2597
251212,1262
251213,1553
251215,2490
251221,4582
251225,5913
251226,1553
251230,6255
251231,2878
251242,911.2
251244,2661
251245,2766
251248,3715
251251,3467
251259,911.2
251266,2399
251273,1393
251274,3273
251278,4369
251279,4085
251280,1163
251287,3467
251288,1.024e+04
251300,911.2
251301,3370
251307,1814
251314,2701
251318,9227
251326,1610
251327,504.6
251333,1040
251339,1890
251343,1163
251345,1811
251365,1677
251366,2120
251367,2399
251368,1163
251389,1662
251390,3206
251392,753.4
251397,5913
251404,1553
251416,1114
251424,2801
251426,1220
251429,3141
251435,1220
251438,1811
251445,1339
251458,1697
251466,6255
251475,2120
251481,1441
251482,1441
251485,3370
251489,1368
251500,4754
251503,1814
251504,2206
251510,1553
251515,5913
251523,1754
251527,3715
251528,6684
251536,2431
251538,1.108e+04
251539,787.5
251541,1526
251553,1526
251555,1526
251562,1992
251563,3206
251567,1393
251577,1677
251578,5616
251579,1851
251591,706.1
251592,1697
251596,3618
251597,1553
251601,1774
251602,2120
251604,1013
251612,3323
251614,3141
251620,2266
251624,1904
251627,2120
251633,1309
251635,2399
251639,1691
251642,2562
251651,1811
251662,1811
251663,2766
251680,3730
251681,1262
251685,4048
251687,1163
251693,4369
251706,1526
251710,5319
251718,6710
251726,6255
251729,1441
251745,4048
251752,2115
251756,1840
251757,1163
251766,2092
251769,1677
251772,1049
251774,4574
251800,5386
251806,3875
251807,1.072e+04
251808,3618
251819,2766
251823,1013
251825,2120
251831,1441
251835,3141
251837,2399
251841,832.3
251843,5517
251845,4184
251850,1441
251853,1554
251862,1613
251866,1450
251867,1013
251879,3467
251883,1731
251886,2399
251887,7711
251893,3715
251896,6475
251902,866.6
251911,1114
251921,1441
251931,1300
251937,1774
251942,2751
251945,1300
251949,6255
251951,1220
251955,1049
251958,1450
251959,911.2
251961,4332
251982,3715
251983,2408
251991,804.2
251998,1613
252001,1114
252006,2814
252012,1677
252013,3370
252016,2562
252021,1754
252022,2766
252028,3273
252031,1013
252034,1677
252040,1450
252045,1473
252060,2281
252061,5386
252068,2751
252074,1156
252077,4085
252082,1068
252091,4582
252095,2597
252098,1553
252105,1638
252106,2751
252111,1040
252112,1163
252117,2193
252118,1163
252122,1890
252130,6684
252137,3730
252140,1079
252143,2120
252144,1677
252152,2814
252160,2006
252165,7163
252167,2120
252173,3206
252175,3082
252177,1300
252186,1619
252188,1220
252193,2006
252194,1555
252196,3946
252198,2619
252203,2032
252205,1013
252216,2890
252219,873.4
252237,2947
252239,3715
252240,937.8
252242,2266
252243,3273
252246,1393
252248,1774
252249,2206
252253,3141
252257,1191
252258,2266
252259,2562
252262,3467
252270,1811
252281,2597
252282,3715
252293,1904
252298,1441
252299,1697
252307,1300
252308,6475
252309,5368
252310,2915
252313,1156
252316,5782
252319,2814
252321,4574
252322,2206
252329,5386
252330,1339
252340,3273
252342,6255
252343,2193
252344,3323
252347,2266
252348,8491
252350,1814
252355,1851
252356,2242
252362,2408
252393,6475
252395,1814
252401,4048
252402,1220
252416,5517
252419,2120
252421,3582
252424,2766
252437,1457
252438,6897
252441,2006
252447,2814
252452,2399
252456,2701
252460,2947
252463,1526
252468,1754
252470,1526
252479,2878
252481,3323
252487,1450
252493,1754
252495,1368
252498,1368
252509,4048
252529,6255
252530,5319
252537,3910
252538,9729
252541,1368
252551,3946
252562,2032
252570,3206
252572,5368
252584,5162
252594,1313
252606,4085
252607,1457
252610,2890
252611,1677
252612,2266
252621,1904
252626,3370
252629,2766
252639,6897
252649,1013
252657,1.302e+04
252661,2408
252662,1220
252677,1814
252679,2431
252680,1754
252698,1305
252701,3875
252702,1163
252704,1613
252708,2431
252713,2314
252715,2120
252718,2120
252720,1163
252730,1.019e+04
252731,804.2
252732,2120
252739,4211
252740,4085
252755,1662
252762,2120
252763,1393
252766,2037
252773,753.4
252778,3082
252781,1697
252782,2242
252783,5153
252784,2399
252789,1044
252794,1450
252795,2006
252798,5319
252802,1305
252803,4142
252804,4582
252807,2801
252809,2120
252817,911.2
252818,970.6
252819,2801
252825,2266
252832,2801
252834,2120
252835,2756
252838,5616
252839,2399
252848,1040
252851,4844
252855,1441
252858,2751
252860,1638
252869,2032
252873,1851
252874,2006
252879,2037
252880,1067
252894,1614
252896,3730
252898,2947
252899,1313
252900,1969
252909,921.2
252921,5913
252935,1677
252939,1638
252945,1.2e+04
252947,850.4
252950,2115
252951,2242
252955,2751
252959,2408
252961,1368
252969,576.9
252977,1811
252981,1929
252993,2266
252995,911.2
253003,2037
253005,3618
253008,2014
253012,1049
253014,1526
253020,2092
253026,8667
253038,1441
253040,1768
253041,2947
253043,1163
253047,2266
253050,2408
253053,1677
253055,2431
253070,1013
253071,1613
253077,670
253079,5517
253084,1441
253085,1044
253100,1262
253106,1441
253109,2766
253114,2206
253118,1163
253122,1368
253129,3715
253134,1068
253135,2801
253137,937.8
253142,1220
253145,1262
253147,1450
253148,5383
253152,1754
253153,1300
253154,2092
253155,911.2
253170,2408
253179,2399
253186,1814
253200,1526
253202,2266
253203,1904
253204,1441
253213,4211
253221,910.3
253225,4844
253231,2120
253232,1553
253236,1220
253239,1262
253247,1044
253253,1811
253257,2399
253259,2878
253268,1450
253270,1342
253274,970.6
253277,1313
253291,2006
253293,1342
253295,1667
253296,2766
253297,1049
253299,2193
253305,1220
253308,2206
253315,1553
253319,3875
253323,2947
253332,9729
253336,2092
253346,1677
253348,7711
253355,5828
253356,1163
253359,1040
253361,2193
253367,2562
253368,4582
253373,3467
253380,4184
253383,1904
253385,4470
253387,9227
253397,1220
253401,1.083e+04
253421,3467
253423,1553
253424,2032
253428,1013
253431,6255
253439,1553
253446,2206
253466,4211
253467,2092
253468,1677
253469,1553
253475,1526
253480,1638
253493,4369
253500,1013
253505,7087
253512,1691
253518,2399
253520,2120
253521,3082
253527,1049
253533,1.019e+04
253535,3632
253536,5368
253538,1339
253545,5616
253550,1677
253554,1313
253570,1262
253571,5517
253576,1553
253578,1811
253590,1450
253591,3467
253592,1811
253597,2206
253599,1553
253602,2266
253603,2120
253614,1526
253621,2751
253625,2206
253630,970.6
253633,4085
253639,1613
253641,1262
253643,4582
253644,1814
253648,5828
253655,1114
253657,1614
253658,2751
253660,3082
253669,5386
253670,1079
253674,2890
253680,2890
253682,1450
253694,1586
253697,1904
253705,1220
253710,4574
253720,911.2
253724,1013
253726,2193
253734,1811
253747,1114
253752,2242
253754,1691
253761,1614
253764,1163
253766,2878
253768,1040
253782,3875
253788,1262
253790,3273
253791,5913
253793,2266
253795,4369
253803,7516
253805,4048
253809,3323
253810,4048
253813,2193
253815,3044
253823,1697
253824,911.2
253826,2266
253836,1013
253837,2193
253850,2206
253852,3370
253853,2120
253854,4582
253858,2314
253861,3082
253866,4702
253869,5828
253880,3467
253881,1614
253882,3730
253886,3467
253887,1067
253892,3730
253899,1368
253900,3087
253901,1583
253911,1553
253916,1393
253919,2092
253922,1526
253930,1774
253932,1013
253939,8491
253940,2597
253941,4211
253943,1526
253944,2399
253945,2092
253952,1774
253953,911.2
253968,1851
253972,1555
253974,1614
253979,1220
253981,1526
253983,753.4
253984,4211
253990,1667
253997,1865
254001,2814
254005,2120
254018,1262
254023,2266
254025,1262
254032,3665
254034,6255
254039,898.7
254044,1339
254049,832.3
254050,1339
254051,3875
254074,1441
254075,970.6
254087,2206
254089,1890
254096,1774
254099,1754
254104,1114
254105,2399
254106,3715
254107,1262
254122,1441
254123,2408
254128,8491
254133,5386
254138,2120
254143,1013
254152,1313
254153,4211
254156,2399
254159,5386
254167,3141
254168,644.1
254172,1441
254183,898.7
254184,1400
254189,1079
254190,1013
254200,2431
254208,1262
254220,1731
254233,4995
254235,4332
254238,8667
254249,2092
254250,2006
254252,4085
254256,970.6
254258,1691
254259,2947
254274,4332
254275,1114
254276,1840
254278,2092
254291,2120
254309,1262
254315,1.311e+04
254317,8491
254319,2399
254320,1163
254324,3323
254328,1667
254333,2947
254338,1865
254343,1731
254346,2092
254354,2266
254359,2431
254361,753.4
254364,5913
254368,2672
254375,2266
254376,3323
254381,1262
254393,3082
254397,3141
254398,1013
254399,911.2
254401,1501
254412,1754
254422,1262
254427,2006
254429,5782
254435,2701
254436,4332
254447,6897
254449,5517
254451,8667
254452,2399
254454,2399
254465,937.8
254470,1013
254471,1220
254472,4702
254476,1281
254479,1904
254481,777.2
254484,2766
254487,1163
254493,4332
254495,1163
254498,2562
254504,2597
254509,2120
254514,1754
254519,1040
254522,1300
254523,1768
254524,1163
254525,3715
254527,3875
254528,1441
254530,1811
254534,1068
254540,1262
254541,1457
254552,2766
254557,1677
254558,2801
254560,1697
254571,1163
254580,1677
254594,1526
254597,4048
254598,3044
254602,1774
254606,1851
254607,1555
254610,832.3
254625,1441
254629,1.452e+04
254640,2206
254647,1450
254648,3273
254653,8491
254658,1305
254673,5913
254674,2006
254675,873.4
254678,5319
254684,4702
254689,7711
254691,1441
254693,2006
254698,5153
254702,2431
254703,3910
254704,1339
254711,3402
254730,4211
254732,1013
254741,1013
254746,1220
254747,970.6
254753,1262
254754,4048
254760,1613
254762,3206
254764,1526
254776,4582
254777,3632
254782,1044
254784,2890
254785,2947
254786,1457
254795,1262
254798,2597
254799,1262
254804,4369
254805,2399
254836,1814
254839,2037
254845,1890
254855,2032
254867,2006
254878,4034
254881,850.4
254882,1393
254883,2309
254890,3273
254908,8189
254912,2490
254915,3946
254922,1583
254925,1313
254926,1220
254930,1811
254931,798.5
254934,1553
254939,4211
254952,3044
254953,1969
254955,2431
254956,3715
254958,1450
254968,970.6
254969,4582
254971,3715
254972,2751
254978,5319
254988,1013
254994,1441
254998,4048
255003,2266
255005,1865
255008,1342
255014,4142
255017,7163
255022,2032
255023,1040
255026,2266
255028,3632
255043,1851
255049,1553
255052,2006
255054,5153
255061,1553
255063,2120
255072,2037
255073,1163
255075,2266
255082,2597
255093,3715
255094,1040
255097,1174
255099,3467
255103,8674
255104,1079
255110,2562
255115,3730
255116,2701
255122,2751
255128,1368
255135,1526
255137,1553
255149,644.1
255150,1300
255151,1553
255159,1450
255160,832.3
255167,1969
255168,3467
255169,937.8
255170,2766
255171,5828
255173,1614
255174,1746
255178,1079
255188,1814
255190,1339
255192,798.5
255200,1363
255203,2751
255207,2092
255212,1040
255216,1.083e+04
255226,5828
255227,2701
255228,1662
255235,2399
255238,1068
255243,1.981e+04
255246,2890
255247,2006
255248,4085
255257,4211
255268,2092
255272,1614
255277,1441
255278,1553
255282,5162
255284,2092
255285,1662
255290,2597
255291,1450
255302,2266
255305,2947
255307,3273
255320,3868
255322,1400
255328,1697
255341,1163
255343,1904
255344,1969
255346,2597
255350,1551
255360,3467
255363,5386
255381,4211
255391,4211
255397,1013
255406,3868
255411,1890
255424,5386
255430,5368
255442,5162
255452,3082
255455,911.2
255459,832.3
255464,6255
255466,1754
255471,5319
255476,2431
255480,1393
255486,1441
255488,2266
255495,7711
255499,1754
255505,5139
255516,1450
255518,5048
255519,2092
255521,4835
255522,1441
255524,1526
255527,2947
255532,2597
255555,1610
255572,4369
255573,3323
255583,1441
255584,2014
255585,1441
255587,1553
255590,3206
255597,1526
255599,4582
255600,2701
255602,1163
255603,2431
255605,753.4
255606,2431
255607,712.1
255613,1553
255622,3467
255626,9227
255633,1613
255641,7711
255642,4048
255646,1526
255648,3715
255651,1163
255661,3082
255662,1114
255666,1553
255674,1774
255676,2193
255678,6255
255683,2266
255690,1.083e+04
255699,1638
255705,2562
255709,1156
255715,1811
255717,1450
255722,2766
255724,2562
255733,1040
255736,2242
255740,2597
255742,1163
255748,8189
255752,1049
255753,804.2
255754,4445
255758,1220
255760,1281
255766,2751
255767,1553
255769,804.2
255773,1691
255778,1300
255779,1811
255783,1163
255787,1553
255791,4369
255801,1662
255803,911.2
255806,2120
255815,1457
255820,2597
255822,1156
255825,6255
255853,1457
255855,3875
255858,6255
255860,3875
255866,2597
255868,1851
255873,2562
255888,2431
255893,4332
255900,7711
255903,3370
255906,3715
255911,2661
255913,2619
255916,9227
255917,1890
255919,1754
255920,3868
255921,1393
255926,1614
255931,5139
255936,804.2
255938,1473
255966,3013
255969,1851
255971,6897
255972,1156
255974,4048
255982,1553
255983,2947
255991,798.5
256001,8189
256003,1583
256007,1929
256008,2431
256010,1768
256015,1068
256017,2701
256018,2032
256022,1339
256031,832.3
256032,1067
256040,3730
256055,1262
256061,2120
256079,1.452e+04
256080,777.2
256084,4844
256092,3044
256097,1553
256101,1526
256107,911.2
256108,2092
256120,9782
256124,1814
256126,1814
256135,1313
256138,832.3
256141,2597
256144,921.2
256149,6897
256157,2314
256161,1450
256165,5319
256166,5386
256167,3013
256168,1114
256173,3273
256176,2266
256178,1013
256194,1814
256202,2284
256211,3323
256216,3206
256221,7711
256223,1754
256226,2120
256228,2006
256232,1441
256237,1.024e+04
256251,1811
256256,3370
256259,1457
256262,2092
256263,2206
256265,4582
256269,2597
256279,2193
256283,2597
256287,3206
256288,3580
256293,1040
256298,1441
256309,832.3
256310,1.083e+04
256312,2399
256317,1079
256324,5153
256328,4085
256329,1814
256336,1614
256337,4582
256343,911.2
256345,1553
256360,2115
256363,1262
256369,1049
256373,1262
256376,2092
256379,1220
256381,1163
256395,1677
256406,3273
256408,2206
256411,5616
256413,1583
256421,3141
256431,911.2
256437,1101
256443,4085
256446,5913
256450,1904
256458,2092
256461,1754
256470,2751
256473,8491
256480,712.1
256481,2120
256484,5368
256485,911.2
256486,970.6
256494,3141
256505,2597
256506,4844
256508,1342
256515,1764
256517,937.8
256518,3715
256522,1811
256524,1368
256531,1904
256541,3206
256554,2309
256555,2037
256560,6027
256561,8667
256562,5319
256570,1610
256588,1553
256592,3273
256601,1754
256604,2399
256607,3082
256610,1553
256617,3082
256618,1049
256620,2947
256622,1163
256625,2597
256632,1553
256636,1393
256642,1851
256644,3632
256650,1363
256652,832.3
256653,2242
256655,7163
256658,9227
256670,1677
256675,2032
256681,832.3
256682,8667
256688,832.3
256701,1553
256707,7711
256708,1220
256713,2032
256720,3467
256722,3946
256725,2562
256727,832.3
256728,3715
256735,2597
256739,1553
256740,4184
256749,2431
256753,3141
256755,1890
256758,1614
256759,2661
256763,1393
256767,3206
256771,1764
256772,911.2
256775,1697
256780,4211
256783,4844
256790,1.024e+04
256797,1553
256798,1746
256800,2120
256806,1526
256807,1262
256810,1262
256816,2597
256818,1811
256819,1929
256823,1677
256826,2619
256836,2408
256838,2266
256849,2431
256852,1339
256853,3206
256855,1754
256857,2597
256860,1044
256864,5517
256867,9485
256869,1220
256872,1754
256890,2751
256902,1904
256904,2597
256911,1068
256913,1163
256915,5048
256916,3580
256923,4034
256926,3044
256927,1811
256928,2006
256932,1220
256939,2092
256949,7163
256952,2878
256955,1013
256956,2766
256959,1860
256960,2399
256962,3206
256986,2120
256995,3141
256996,3206
257003,1526
257004,2431
257012,1614
257014,1904
257018,1220
257027,1114
257045,1441
257055,1610
257057,1393
257062,1101
257066,1814
257070,970.6
257072,1163
257075,5828
257084,4844
257087,2597
257088,4211
257089,2281
257090,1814
257092,1667
257098,1851
257100,4369
257101,2399
257111,753.4
257115,921.2
257116,7163
257123,787.5
257129,1262
257131,1929
257132,1.311e+04
257134,3141
257135,1754
257137,1583
257138,7711
257155,2314
257157,1.024e+04
257164,1677
257175,3467
257188,1890
257189,2206
257191,1342
257201,2206
257209,1774
257214,2399
257215,1079
257217,1368
257226,5913
257227,4582
257232,1677
257239,4369
257244,3206
257247,2120
257254,2314
257260,1393
257263,3141
257271,2092
257272,2092
257275,2597
257279,1220
257283,1553
257284,4470
257292,1339
257293,4211
257297,2037
257301,2890
257307,2266
257311,4184
257320,2284
257323,7087
257330,1262
257331,2120
257332,2661
257335,2032
257342,7711
257347,1013
257350,2006
257355,1890
257356,1904
257358,2890
257361,7163
257365,1441
257366,5153
257368,1040
257373,1929
257374,1174
257375,1890
257381,970.6
257386,3730
257391,866.6
257392,1754
257395,3323
257396,1013
257401,798.5
257407,1441
257412,2242
257430,3665
257434,4048
257437,4844
257439,3370
257447,3715
257452,1313
257453,1526
257454,2890
257455,1614
257456,3323
257460,1555
257475,1677
257478,2766
257483,1262
257487,1013
257500,2408
257519,2947
257535,2399
257536,2120
257544,1068
257546,911.2
257564,3273
257565,1450
257567,4835
257568,3044
257575,5319
257584,1281
257593,1163
257594,8491
257597,2037
257598,1262
257600,1393
257602,1262
257618,3730
257626,970.6
257641,1811
257643,1079
257651,1526
257653,2399
257656,3715
257658,1242
257664,1262
257666,2947
257667,5913
257675,1040
257676,1300
257684,2284
257687,4844
257691,1677
257693,2006
257694,2751
257696,2597
257702,2006
257708,3013
257711,970.6
257716,7087
257720,1191
257729,1553
257730,5616
257731,1526
257734,2284
257741,2431
257746,1904
257749,3273
257753,970.6
257756,1339
257765,911.2
257769,1851
257773,2037
257774,6897
257780,937.8
257789,1342
257790,2661
257792,3467
257800,1814
257802,1890
257809,1368
257812,6255
257821,3044
257822,798.5
257830,2242
257833,2597
257835,1262
257837,1754
257844,1040
257846,1262
257848,2947
257852,3141
257856,5153
257857,1163
257864,4184
257866,2408
257870,5368
257871,2947
257881,2890
257882,1929
257884,1079
257885,1313
257886,2562
257888,2206
257893,1638
257903,1.302e+04
257917,1904
257919,1309
257921,850.4
257922,3206
257929,6255
257930,1697
257932,2032
257938,1662
257942,7163
257951,1.024e+04
257956,832.3
257957,1553
257961,3875
257964,1262
257967,3370
257972,1754
257980,3370
257986,2006
257996,866.6
257999,2597
258002,2751
258003,4582
258008,3467
258013,4844
258014,3323
258018,2037
258029,1450
258030,1220
258036,1890
258049,2756
258054,2242
258055,3141
258061,2701
258063,1342
258065,3082
258079,2431
258080,4332
258082,2092
258083,1013
258084,2266
258091,1814
258094,3370
258095,2193
258101,2006
258116,2092
258118,1754
258120,1851
258123,6710
258127,1890
258128,2408
258130,1691
258134,2092
258138,866.6
258139,3632
258155,1441
258157,1281
258159,2766
258169,1013
258173,1441
258174,2006
258175,2947
258179,8491
258181,3715
258191,1526
258199,1040
258208,3618
258211,1013
258224,2597
258227,1441
258228,1526
258231,1342
258232,655.8
258235,2092
258241,1768
258253,1526
258261,4048
258269,1163
258271,1040
258273,1851
258280,2120
258285,6684
258286,3618
258288,2408
258293,2701
258296,2597
258300,1114
258302,2408
258304,670
258305,1865
258313,1865
258327,2947
258332,5319
258347,1368
258368,1262
258369,4184
258370,1393
258380,1220
258383,1769
258398,1305
258401,3582
258403,4702
258404,2431
258405,2399
258407,4048
258408,3273
258410,6897
258411,4702
258412,2562
258414,4582
258419,2431
258421,2092
258424,2115
258433,1662
258438,8491
258446,1638
258447,2408
258451,5517
258457,1553
258461,3582
258463,435.2
258465,1638
258468,1163
258469,4702
258471,1013
258475,1368
258480,3868
258481,1163
258482,2037
258485,2266
258486,1450
258491,1526
258492,1553
258494,911.2
258498,1156
258501,1156
258507,2431
258509,3323
258510,1754
258511,2661
258512,2120
258523,3273
258524,5162
258526,1691
258527,2915
258533,873.4
258537,1156
258540,5153
258542,921.2
258543,5616
258544,1114
258545,644.1
258547,1342
258554,4574
258563,2801
258566,712.1
258568,4369
258583,3467
258587,2120
258588,2399
258593,3715
258594,1667
258613,832.3
258618,1441
258624,5828
258628,4582
258629,2814
258639,1393
258640,2092
258644,2399
258648,911.2
258649,1368
258650,4211
258654,1662
258659,3206
258660,3082
258665,2006
258666,2431
258668,3730
258682,655.8
258692,1342
258701,1441
258703,5319
258704,3273
258715,1811
258717,1811
258718,2766
258721,1049
258731,1662
258732,1811
258740,670
258754,3206
258770,2006
258774,832.3
258777,1393
258779,1526
258783,2092
258790,1754
258791,5913
258796,4471
258805,3206
258806,2431
258814,2092
258820,6255
258827,3467
258830,2661
258833,3370
258837,1220
258841,1220
258842,3875
258850,6255
258853,1114
258859,2399
258864,1811
258874,4582
258884,1114
258888,1163
258889,2206
258894,3715
258897,1262
258900,1393
258905,3323
258907,3044
258930,3467
258939,2801
258941,2408
258947,2408
258948,2032
258953,2006
258955,2890
258956,1156
258959,1614
258960,3632
258961,2266
258967,937.8
258970,2431
258972,4369
258985,2597
258988,1163
258989,5153
258998,4369
259001,1114
259003,9227
259014,1677
259015,1851
259020,5153
259021,2037
259024,680.1
259032,7087
259037,1441
259044,3632
259058,1553
259068,898.7
259069,1262
259071,2032
259073,1220
259099,1553
259104,1450
259107,4574
259118,1851
259120,1044
259121,5319
259125,2242
259126,2092
259127,1013
259142,2092
259147,1363
259156,5517
259165,1811
259166,712.1
259170,5386
259176,2006
259180,1691
259181,1220
259185,911.2
259187,2408
259189,1163
259200,6897
259201,1814
259202,2092
259210,1393
259217,5828
259226,2120
259228,2014
259230,2006
259236,3467
259241,3082
259246,1553
259247,2242
259253,2597
259256,3013
259271,1904
